word,phon_klattese,nSyll,polysyll,nonInitialPrimaryStress,SUBTLwf,#NAME?,SUBTLWF0to10,fam,conc,imag
bowden,boˈ-d^n,2,0,0,1.098039216,-0.82940051,1.705994898,,,
bowel,bWˈ-^l,2,0,0,3.588235294,-0.077667294,9.223327063,,,
bowels,bWˈ-^lz,2,0,0,1.705882353,-0.343638526,6.563614744,,,
bowers,bWˈ-Rz,2,0,0,1.176470588,-0.7225,2.775,,,
bowie,boˈ-i,2,0,0,2.823529412,-0.125434028,8.745659722,,,
bowing,boˈ-IG,2,0,0,1.254901961,-0.635009766,3.649902344,,,
bowl,boˈl,1,0,0,21.45098039,-0.00217323,9.978267699,557,575,579
bowler,boˈ-lR,2,0,0,1.31372549,-0.579416351,4.205836489,,,
bowling,boˈ-lIG,2,0,0,10.68627451,-0.008756839,9.912431614,,,
bowls,boˈlz,1,0,0,2.176470588,-0.211102995,7.888970051,,,
bowman,boˈ-m^n,2,0,0,3.568627451,-0.078523125,9.214768748,,,
bows,bWˈz,1,0,0,1.745098039,-0.32836763,6.716323697,,,
box,baˈks,1,0,0,89.74509804,-0.000124159,9.998758409,599,597,591
boxed,baˈkst,1,0,0,1.31372549,-0.579416351,4.205836489,,,
boxer,baˈk-sR,2,0,0,3.843137255,-0.067706164,9.322938359,,,
boxers,baˈk-sRz,2,0,0,1.980392157,-0.254975002,7.450249975,,,
boxes,baˈk-s^z,2,0,0,15.68627451,-0.004064063,9.959359375,,,
boxing,baˈk-sIG,2,0,0,7.254901961,-0.01899927,9.810007305,,,
boy,bOˈ,1,0,0,529.8235294,-3.56E-06,9.999964376,606,609,618
boyfriend,bOˈ-frEˌnd,2,0,0,72.23529412,-0.000191647,9.998083534,,,
boyfriends,bOˈ-frEˌndz,2,0,0,5.078431373,-0.038774019,9.612259805,,,
boys,bOˈz,1,0,0,224.1568627,-1.99E-05,9.99980098,,,
bozo,boˈ-zoˌ,2,0,0,2.470588235,-0.1638322,8.361678005,,,
bra,braˈ,1,0,0,10.92156863,-0.008383589,9.916164113,575,629,624
brace,breˈs,1,0,0,6.254901961,-0.02555989,9.744401097,,,
bracelet,breˈs-l^t,2,0,0,7.803921569,-0.01642004,9.835799601,547,602,606
bracelets,breˈs-lIts,2,0,0,1.941176471,-0.265381084,7.346189164,,,
braces,breˈ-s^z,2,0,0,3.215686275,-0.09670583,9.032941701,,,
brad,br@ˈd,1,0,0,30.21568627,-0.001095305,9.98904695,,,
brag,br@ˈg,1,0,0,3.509803922,-0.081177242,9.188227583,,,
bragging,br@ˈ-gIG,2,0,0,2.31372549,-0.18679977,8.132002298,,,
brain,breˈn,1,0,0,77.01960784,-0.000168577,9.998314234,580,556,572
brains,breˈnz,1,0,0,27.47058824,-0.001325147,9.986748529,,,
brainwashed,breˈn-waˌSt,2,0,0,1.666666667,-0.36,6.4,,,
brake,breˈk,1,0,0,5.980392157,-0.027960226,9.720397743,551,526,511
brakes,breˈks,1,0,0,6.647058824,-0.022632939,9.773670609,,,
bran,br@ˈn,1,0,0,1.31372549,-0.579416351,4.205836489,,,
branch,br@ˈnC,1,0,0,10.07843137,-0.009844964,9.901550364,529,583,548
branches,br@ˈn-C^z,2,0,0,3.333333333,-0.09,9.1,,,
brand,br@ˈnd,1,0,0,13.96078431,-0.005130744,9.948692558,,,
branded,br@ˈn-dId,2,0,0,1.549019608,-0.416760135,5.832398654,,,
brandon,br@ˈn-d^n,2,0,0,9.294117647,-0.01157667,9.884233296,,,
brands,br@ˈndz,1,0,0,1.019607843,-0.961908284,0.38091716,,,
brandy,br@ˈn-di,2,0,0,11.11764706,-0.008090479,9.91909521,542,595,590
bras,br@ˈs,1,0,0,1.607843137,-0.386823319,6.131766805,,,
brass,br@ˈs,1,0,0,12.11764706,-0.006810255,9.931897446,469,577,524
brat,br@ˈt,1,0,0,6.215686275,-0.02588343,9.7411657,507,501,536
brats,br@ˈts,1,0,0,1.470588235,-0.4624,5.376,,,
brave,breˈv,1,0,0,31.70588235,-0.000994765,9.990052354,544,283,427
bravely,breˈv-li,2,0,0,1.529411765,-0.427514793,5.724852071,,,
braver,breˈ-vR,2,0,0,1.137254902,-0.773186683,2.268133175,,,
bravery,breˈ-vR-i,3,1,0,2.882352941,-0.120366514,8.79633486,466,261,450
bravest,breˈ-v^st,2,0,0,1.705882353,-0.343638526,6.563614744,,,
bravo,braˈ-vo,2,0,0,19.01960784,-0.002764375,9.972356255,,,
brawl,brcˈl,1,0,0,2.117647059,-0.222993827,7.770061728,418,456,485
brazen,breˈ-z^n,2,0,0,1.176470588,-0.7225,2.775,,,
brazil,br^-zIˈl,2,0,1,5.254901961,-0.036213522,9.637864781,,,
brazilian,br^-zIˈ-ly^n,3,1,1,2.058823529,-0.235918367,7.640816327,,,
breach,briˈC,1,0,0,6.215686275,-0.02588343,9.7411657,,,
breached,briˈCt,1,0,0,1.666666667,-0.36,6.4,,,
bread,brEˈd,1,0,0,28.33333333,-0.001245675,9.987543253,611,622,619
break,breˈk,1,0,0,221.0784314,-2.05E-05,9.999795399,529,360,398
breakdown,breˈk-dWˌn,2,0,0,7.31372549,-0.01869488,9.813051197,,,
breaker,breˈ-kR,2,0,0,2.294117647,-0.190006575,8.099934254,,,
breakers,breˈ-kRz,2,0,0,1.647058824,-0.368622449,6.31377551,,,
breakfast,brEˈk-f^st,2,0,0,66.29411765,-0.000227536,9.997724641,657,576,586
breaking,breˈ-kIG,2,0,0,42.25490196,-0.000560075,9.994399255,,,
breaks,breˈks,1,0,0,18.82352941,-0.002822266,9.971777344,,,
breakthrough,breˈk-Truˌ,2,0,0,3.431372549,-0.084930612,9.150693878,,,
breakup,breˈk-^ˌp,2,0,0,2.921568627,-0.117156885,8.828431152,,,
breast,brEˈst,1,0,0,8.960784314,-0.012453974,9.875460261,555,580,597
breasts,brEˈsts,1,0,0,12.43137255,-0.006470858,9.935291425,,,
breath,brEˈT,1,0,0,44.92156863,-0.000495553,9.995044469,572,479,480
breathe,briˈD,1,0,0,48.50980392,-0.000424953,9.995750469,,,
breathed,briˈDd,1,0,0,1.392156863,-0.515969054,4.840309462,,,
breather,briˈ-DR,2,0,0,1.215686275,-0.676638918,3.233610822,,,
breathes,briˈDz,1,0,0,1.843137255,-0.294363966,7.056360344,,,
breathing,briˈ-DIG,2,0,0,27.78431373,-0.00129539,9.987046097,,,
breathless,brEˈT-l^s,2,0,0,1.078431373,-0.859834711,1.401652893,,,
breaths,brEˈTs,1,0,0,3.098039216,-0.104190034,8.958099664,,,
breathtaking,brEˈT-teˌ-kIG,3,1,0,1.235294118,-0.655328798,3.446712018,,,
bred,brEˈd,1,0,0,2.450980392,-0.166464,8.33536,423,308,387
bree,briˈ,1,0,0,9.196078431,-0.011824823,9.881751765,,,
breed,briˈd,1,0,0,6.333333333,-0.024930748,9.750692521,,,
breeding,briˈ-dIG,2,0,0,3.647058824,-0.075182102,9.24817898,,,
breeds,briˈdz,1,0,0,1.058823529,-0.891975309,1.080246914,,,
breeze,briˈz,1,0,0,8.039215686,-0.015472933,9.845270672,511,500,560
brent,brEˈnt,1,0,0,4.862745098,-0.042289932,9.577100676,,,
bret,brEˈt,1,0,0,9,-0.012345679,9.87654321,,,
brethren,brEˈ-Dr^n,2,0,0,1.333333333,-0.5625,4.375,,,
brett,brEˈt,1,0,0,5.705882353,-0.030715273,9.692847274,,,
brew,bruˈ,1,0,0,2.509803922,-0.158752441,8.412475586,,,
brewery,bruˈ-R-i,3,1,0,1.803921569,-0.307301512,6.926984877,,,
brewster,bruˈ-stR,2,0,0,5.705882353,-0.030715273,9.692847274,,,
brian,brYˈ-^n,2,0,0,35.54901961,-0.000791307,9.992086935,,,
bribe,brYˈb,1,0,0,6.039215686,-0.027418199,9.725818013,531,367,425
bribed,brYˈbd,1,0,0,1.921568627,-0.270824656,7.291753436,,,
bribery,brYˈ-bR-i,3,1,0,1.352941176,-0.5463138,4.536862004,,,
bribes,brYˈbz,1,0,0,1.431372549,-0.488084068,5.119159317,,,
brick,brIˈk,1,0,0,10.17647059,-0.009656186,9.903438137,529,610,574
bricks,brIˈks,1,0,0,3.921568627,-0.065025,9.34975,,,
bridal,brYˈ-d^l,2,0,0,2.607843137,-0.147040534,8.529594663,,,
bride,brYˈd,1,0,0,24.21568627,-0.001705322,9.982946778,,,
bridegroom,brYˈd-gruˌm,2,0,0,1.431372549,-0.488084068,5.119159317,,,
bridesmaid,brYˈdz-meˌd,2,0,0,2.450980392,-0.166464,8.33536,,,
bridesmaids,brYˈdz-meˌdz,2,0,0,1.568627451,-0.40640625,5.9359375,,,
bridge,brIˈJ,1,0,0,45.70588235,-0.000478692,9.995213084,561,623,608
bridges,brIˈ-J^z,2,0,0,4.901960784,-0.041616,9.58384,,,
brief,briˈf,1,0,0,14.35294118,-0.004854206,9.951457941,523,361,344
briefcase,briˈf-keˌs,2,0,0,8.588235294,-0.013557891,9.864421092,,,
briefed,briˈft,1,0,0,1.941176471,-0.265381084,7.346189164,,,
briefing,briˈ-fIG,2,0,0,4.568627451,-0.047910258,9.520897419,,,
briefly,briˈf-li,2,0,0,3.196078431,-0.097896044,9.021039557,,,
brig,brIˈg,1,0,0,3.039215686,-0.108262227,8.917377732,,,
brigade,br^-geˈd,2,0,1,3.196078431,-0.097896044,9.021039557,,,
brigadier,brIˌ-g^-dIˈr,3,1,1,1.019607843,-0.961908284,0.38091716,,,
bright,brYˈt,1,0,0,44.41176471,-0.000506995,9.994930047,589,473,489
brighten,brYˈ-t^n,2,0,0,1.37254902,-0.530816327,4.691836735,,,
brighter,brYˈ-tR,2,0,0,2.941176471,-0.1156,8.844,,,
brightest,brYˈ-t^st,2,0,0,2.156862745,-0.214958678,7.850413223,,,
brill,brIˈl,1,0,0,1,-1,0,,,
brilliance,brIˈl-y^ns,2,0,0,1.470588235,-0.4624,5.376,,,
brilliant,brIˈl-y^nt,2,0,0,35.80392157,-0.000780079,9.992199206,493,350,482
brilliantly,brIˈl-y^nt-li,3,1,0,1.235294118,-0.655328798,3.446712018,,,
brimstone,brIˈm-ston,2,0,0,1.392156863,-0.515969054,4.840309462,,,
bring,brIˈG,1,0,0,327.1568627,-9.34E-06,9.99990657,,,
bringing,brIˈ-GIG,2,0,0,44.74509804,-0.00049947,9.995005304,,,
brings,brIˈGz,1,0,0,35.11764706,-0.000810866,9.991891338,,,
brink,brIˈGk,1,0,0,2.490196078,-0.161262323,8.387376775,,,
brisk,brIˈsk,1,0,0,1.039215686,-0.925952296,0.740477038,,,
bristol,brIˈ-st^l,2,0,0,1.784313725,-0.314092501,6.859074991,,,
britain,brIˈ-t^n,2,0,0,4.549019608,-0.048324168,9.516758323,,,
britches,brIˈ-C^z,2,0,0,1.529411765,-0.427514793,5.724852071,,,
british,brIˈ-tIS,2,0,0,25.15686275,-0.001580109,9.98419891,,,
brits,brIˈts,1,0,0,1.411764706,-0.501736111,4.982638889,,,
brittle,brIˈ-t^l,2,0,0,1.392156863,-0.515969054,4.840309462,,,
bro,broˈ,1,0,0,24.90196078,-0.001612623,9.983873768,,,
broad,brcˈd,1,0,0,14.7254902,-0.004611694,9.95388306,523,399,463
broadcast,brcˈd-k@ˌst,2,0,0,8.960784314,-0.012453974,9.875460261,,,
broadcasting,brcˈd-k@ˌ-stIG,3,1,0,3.196078431,-0.097896044,9.021039557,,,
broadway,brcˈd-weˌ,2,0,0,12.37254902,-0.006532533,9.934674667,,,
broccoli,braˈ-k^-li,3,1,0,2.274509804,-0.193296671,8.067033294,,,
brochure,bro-SUˈr,2,0,1,1.901960784,-0.276437454,7.235625465,,,
brochures,bro-SUˈrz,2,0,1,1.137254902,-0.773186683,2.268133175,,,
brock,braˈk,1,0,0,2.411764706,-0.171921475,8.280785247,,,
brogan,broˈ-g^n,2,0,0,1.333333333,-0.5625,4.375,,,
broke,broˈk,1,0,0,105,-9.07E-05,9.999092971,528,394,485
broken,broˈ-k^n,2,0,0,71.25490196,-0.000196957,9.998030434,576,383,469
broker,broˈ-kR,2,0,0,3.62745098,-0.075997078,9.240029218,,,
brokers,broˈ-kRz,2,0,0,1.098039216,-0.82940051,1.705994898,,,
bronco,braˈG-ko,2,0,0,1.411764706,-0.501736111,4.982638889,,,
bronx,braˈGks,1,0,0,6.274509804,-0.025400391,9.745996094,,,
bronze,braˈnz,1,0,0,2.803921569,-0.127194484,8.728055162,398,568,588
brooch,bruˈC,1,0,0,1.31372549,-0.579416351,4.205836489,,,
brood,bruˈd,1,0,0,1.078431373,-0.859834711,1.401652893,,,
brook,brUˈk,1,0,0,2.039215686,-0.240477071,7.59522929,384,611,597
brooklyn,brUˈk-l^n,2,0,0,13.68627451,-0.005338626,9.946613739,,,
brooks,brUˈks,1,0,0,8.235294118,-0.014744898,9.85255102,,,
broom,bruˈm,1,0,0,4.764705882,-0.044048163,9.559518366,547,613,608
brothel,braˈ-T^l,2,0,0,1.607843137,-0.386823319,6.131766805,,,
brother,br^ˈ-DR,2,0,0,283.9411765,-1.24E-05,9.999875965,598,585,589
brotherhood,br^ˈ-DR-hUˌd,3,1,0,4.156862745,-0.057872019,9.421279815,,,
brothers,br^ˈ-DRz,2,0,0,47.05882353,-0.000451563,9.995484375,,,
brought,brcˈt,1,0,0,172.2745098,-3.37E-05,9.999663056,,,
brow,brWˈ,1,0,0,1.843137255,-0.294363966,7.056360344,,,
brown,brWˈn,1,0,0,60.11764706,-0.000276692,9.997233084,,,
brownie,brWˈ-ni,2,0,0,3.529411765,-0.080277778,9.197222222,386,535,553
brownies,brWˈ-niz,2,0,0,2.823529412,-0.125434028,8.745659722,,,
browning,brWˈ-nIG,2,0,0,2.411764706,-0.171921475,8.280785247,,,
browns,brWˈnz,1,0,0,1.509803922,-0.438691179,5.61308821,,,
browsing,brWˈ-zIG,2,0,0,1.019607843,-0.961908284,0.38091716,,,
bruce,bruˈs,1,0,0,21.33333333,-0.002197266,9.978027344,,,
bruise,bruˈz,1,0,0,3.235294118,-0.09553719,9.044628099,,,
bruised,bruˈzd,1,0,0,2.098039216,-0.227181413,7.728185868,,,
bruises,bruˈ-z^z,2,0,0,5.274509804,-0.035944777,9.640552231,,,
bruising,bruˈ-zIG,2,0,0,1.68627451,-0.351676582,6.483234181,,,
brunch,br^ˈnC,1,0,0,3.705882353,-0.072814311,9.271856891,,,
brunette,bru-nEˈt,2,0,1,3.490196078,-0.082091908,9.179080924,,,
brush,br^ˈS,1,0,0,14.15686275,-0.004989603,9.950103974,579,589,570
brushed,br^ˈSt,1,0,0,2.411764706,-0.171921475,8.280785247,,,
brushes,br^ˈ-SIz,2,0,0,1.411764706,-0.501736111,4.982638889,,,
brushing,br^ˈ-SIG,2,0,0,2.176470588,-0.211102995,7.888970051,,,
brussels,br^ˈ-s^lz,2,0,0,1.843137255,-0.294363966,7.056360344,,,
brutal,bruˈ-t^l,2,0,0,7.352941176,-0.018496,9.81504,446,402,427
brutality,bru-t@ˈ-l^-ti,4,1,1,2.196078431,-0.207350128,7.926498724,454,344,489
brutally,bruˈ-t^-li,3,1,0,1.803921569,-0.307301512,6.926984877,,,
brute,bruˈt,1,0,0,3.176470588,-0.099108368,9.008916324,430,462,481
brutus,bruˈ-t^s,2,0,0,1.294117647,-0.597107438,4.02892562,,,
bryan,brYˈ-^n,2,0,0,3.823529412,-0.068402367,9.315976331,,,
bub,b^ˈb,1,0,0,1.62745098,-0.377558426,6.224415735,,,
bubba,b^ˈ-b^,2,0,0,4.078431373,-0.060119268,9.398807322,,,
bubble,b^ˈ-b^l,2,0,0,8,-0.015625,9.84375,508,563,604
bubbles,b^ˈ-b^lz,2,0,0,5.980392157,-0.027960226,9.720397743,,,
bubbling,b^ˈ-b^l-IG,3,1,0,1.098039216,-0.82940051,1.705994898,,,
bubbly,b^ˈ-bli,2,0,0,1.37254902,-0.530816327,4.691836735,,,
buchanan,byu-k@ˈ-n^n,3,1,1,5.960784314,-0.028144477,9.718555229,,,
buck,b^ˈk,1,0,0,33.74509804,-0.00087817,9.9912183,,,
bucket,b^ˈ-k^t,2,0,0,10.01960784,-0.009960899,9.900391006,506,594,586
buckets,b^ˈ-k^ts,2,0,0,2.784313725,-0.128992263,8.710077366,,,
bucking,b^ˈ-kIG,2,0,0,1.254901961,-0.635009766,3.649902344,,,
buckle,b^ˈ-k^l,2,0,0,5.039215686,-0.039379854,9.606201456,474,568,587
bucks,b^ˈks,1,0,0,56.19607843,-0.000316656,9.996833438,,,
buckshot,b^ˈk-Saˌt,2,0,0,1.019607843,-0.961908284,0.38091716,,,
bucky,b^ˈ-ki,2,0,0,3.450980392,-0.083968233,9.160317665,,,
bud,b^ˈd,1,0,0,35.45098039,-0.000795689,9.992043107,465,549,508
budapest,buˈ-d^-pEˌst,3,1,0,1.549019608,-0.416760135,5.832398654,,,
buddha,buˈ-d^,2,0,0,5.156862745,-0.037603551,9.623964493,,,
buddhist,buˈ-d^st,2,0,0,2.37254902,-0.1776518,8.223482003,,,
buddies,b^ˈ-diz,2,0,0,12.1372549,-0.006788269,9.932117308,,,
buddy,b^ˈ-di,2,0,0,102.8823529,-9.45E-05,9.999055247,,,
budge,b^ˈJ,1,0,0,2.039215686,-0.240477071,7.59522929,,,
budget,b^ˈ-JIt,2,0,0,10.05882353,-0.009883383,9.901166171,517,366,394
buds,b^ˈdz,1,0,0,1.764705882,-0.321111111,6.788888889,,,
bueno,bweˈ-no,2,0,0,1.039215686,-0.925952296,0.740477038,,,
buenos,bweˈ-nos,2,0,0,3.392156863,-0.086905677,9.130943232,,,
buff,b^ˈf,1,0,0,2.490196078,-0.161262323,8.387376775,,,
buffalo,b^ˈ-f^-loˌ,3,1,0,11.90196078,-0.007059322,9.929406784,,,
buffer,b^ˈ-fR,2,0,0,1.666666667,-0.36,6.4,402,509,459
buffet,b^ˈ-f^t,2,0,0,4.431372549,-0.050924113,9.490758869,,,
buffy,b^ˈ-fi,2,0,0,3.196078431,-0.097896044,9.021039557,,,
bug,b^ˈg,1,0,0,20.94117647,-0.002280331,9.977196692,,,
bugged,b^ˈgd,1,0,0,2.549019608,-0.153905325,8.460946746,,,
bugger,b^ˈ-gR,2,0,0,4.352941176,-0.052775749,9.472242513,,,
bugging,b^ˈ-gIG,2,0,0,4.588235294,-0.047501644,9.524983563,,,
buggy,b^ˈ-gi,2,0,0,2.490196078,-0.161262323,8.387376775,,,
bugle,byuˈ-g^l,2,0,0,1.725490196,-0.335872934,6.641270661,,,
bugs,b^ˈgz,1,0,0,13.62745098,-0.005384814,9.946151855,,,
buick,byuˈ-Ik,2,0,0,1.980392157,-0.254975002,7.450249975,,,
build,bIˈld,1,0,0,48.07843137,-0.000432613,9.995673871,554,402,399
building,bIˈl-dIG,2,0,0,99.56862745,-0.000100868,9.998991316,607,589,578
buildings,bIˈl-dIGz,2,0,0,9.980392157,-0.010039331,9.899606687,,,
builds,bIˈldz,1,0,0,3.509803922,-0.081177242,9.188227583,,,
buildup,bIˈld-^ˌp,2,0,0,1.156862745,-0.747199081,2.528009193,,,
built,bIˈlt,1,0,0,41.15686275,-0.000590358,9.99409642,,,
bulb,b^ˈlb,1,0,0,3.921568627,-0.065025,9.34975,,,
bulbs,b^ˈlbz,1,0,0,1.705882353,-0.343638526,6.563614744,,,
bulk,b^ˈlk,1,0,0,1.901960784,-0.276437454,7.235625465,,,
bull,bUˈl,1,0,0,27.50980392,-0.001321372,9.986786283,,,
bulldog,bUˈl-dcˌg,2,0,0,4.549019608,-0.048324168,9.516758323,370,626,583
bulldozer,bUˈl-doˌ-zR,3,1,0,1.294117647,-0.597107438,4.02892562,,,
bullet,bUˈ-l^t,2,0,0,38.23529412,-0.000684024,9.993159763,517,595,611
bulletin,bUˈ-lI-t^n,3,1,0,3.588235294,-0.077667294,9.223327063,,,
bulletproof,bUˈ-l^t-pruˌf,3,1,0,2.549019608,-0.153905325,8.460946746,,,
bullets,bUˈ-l^ts,2,0,0,17.66666667,-0.003203987,9.967960128,,,
bullied,bUˈ-lid,2,0,0,1.68627451,-0.351676582,6.483234181,,,
bullies,bUˈ-liz,2,0,0,1.745098039,-0.32836763,6.716323697,,,
bullock,bUˈ-l^k,2,0,0,6.392156863,-0.024474011,9.755259889,,,
bulls,bUˈlz,1,0,0,5.176470588,-0.037319215,9.626807851,,,
bullshit,bUˈl-SIˌt,2,0,0,69.35294118,-0.000207908,9.997920925,,,
bully,bUˈ-li,2,0,0,7.215686275,-0.019206345,9.807936555,,,
bum,b^ˈm,1,0,0,15.43137255,-0.004199435,9.958005648,,,
bummed,b^ˈmd,1,0,0,2.333333333,-0.183673469,8.163265306,,,
bummer,b^ˈ-mR,2,0,0,4.156862745,-0.057872019,9.421279815,,,
bump,b^ˈmp,1,0,0,12.35294118,-0.006553288,9.93446712,541,525,476
bumped,b^ˈmpt,1,0,0,6.078431373,-0.027065557,9.729344433,,,
bumper,b^ˈm-pR,2,0,0,3.549019608,-0.079393181,9.206068191,,,
bumping,b^ˈm-pIG,2,0,0,1.843137255,-0.294363966,7.056360344,,,
bumps,b^ˈmps,1,0,0,3.470588235,-0.08302212,9.169778799,,,
bumpy,b^ˈm-pi,2,0,0,3.725490196,-0.072049861,9.279501385,,,
bums,b^ˈmz,1,0,0,3.725490196,-0.072049861,9.279501385,,,
bun,b^ˈn,1,0,0,2.882352941,-0.120366514,8.79633486,,,
bunch,b^ˈnC,1,0,0,58.88235294,-0.000288423,9.997115771,503,452,486
bundle,b^ˈn-d^l,2,0,0,3.901960784,-0.06568016,9.343198404,,,
bundy,b^ˈn-di,2,0,0,17.01960784,-0.003452239,9.965477606,,,
bungalow,b^ˈG-g^-loˌ,3,1,0,1.647058824,-0.368622449,6.31377551,421,564,543
bunk,b^ˈGk,1,0,0,6.274509804,-0.025400391,9.745996094,,,
bunker,b^ˈG-kR,2,0,0,4.68627451,-0.045534917,9.544650829,,,
bunks,b^ˈGks,1,0,0,1.078431373,-0.859834711,1.401652893,,,
bunnies,b^ˈ-niz,2,0,0,1.803921569,-0.307301512,6.926984877,,,
bunny,b^ˈ-ni,2,0,0,18.54901961,-0.002906418,9.97093582,471,,585
buns,b^ˈnz,1,0,0,3.784313725,-0.069827378,9.301726221,,,
buoy,buˈ-i,2,0,0,1.176470588,-0.7225,2.775,,,
burbank,bRˈ-b@ˌGk,2,0,0,1.431372549,-0.488084068,5.119159317,,,
burden,bRˈ-d^n,2,0,0,9.823529412,-0.010362509,9.896374915,446,391,499
bureau,byUˈ-ro,2,0,0,11.1372549,-0.008062016,9.919379835,395,547,497
burger,bRˈ-gR,2,0,0,10.23529412,-0.009545515,9.904544854,,,
burgers,bRˈ-gRz,2,0,0,5,-0.04,9.6,,,
burglar,bRˈ-glR,2,0,0,5.529411765,-0.032707107,9.672928927,,,
burglars,bRˈ-glRz,2,0,0,2.098039216,-0.227181413,7.728185868,,,
burglary,bRˈ-glR-i,3,1,0,3.568627451,-0.078523125,9.214768748,,,
burgundy,bRˈ-g^n-di,3,1,0,2.68627451,-0.138579573,8.614204273,,,
burial,bEˈ-ri-^l,3,1,0,4.745098039,-0.04441295,9.555870501,400,477,544
buried,bEˈ-rid,2,0,0,34.07843137,-0.000861075,9.991389253,,,
burke,bRˈk,1,0,0,9.392156863,-0.011336248,9.886637523,,,
burley,bRˈ-li,2,0,0,1.098039216,-0.82940051,1.705994898,,,
burma,bRˈ-m^,2,0,0,1.549019608,-0.416760135,5.832398654,,,
burn,bRˈn,1,0,0,55.21568627,-0.000328001,9.996719991,548,490,541
burned,bRˈnd,1,0,0,28.39215686,-0.001240518,9.987594815,,,
burner,bRˈ-nR,2,0,0,1.823529412,-0.300728408,6.992715921,518,500,488
burning,bRˈ-nIG,2,0,0,30.60784314,-0.001067418,9.989325819,,,
burns,bRˈnz,1,0,0,23.1372549,-0.001867998,9.981320023,,,
burnt,bRˈnt,1,0,0,9.568627451,-0.010921963,9.890780368,,,
burp,bRˈp,1,0,0,1.294117647,-0.597107438,4.02892562,,,
burrito,bR-iˈ-to,3,1,1,1.647058824,-0.368622449,6.31377551,,,
burrows,bRˈ-oz,2,0,0,2.450980392,-0.166464,8.33536,,,
burst,bRˈst,1,0,0,8.529411765,-0.013745541,9.86254459,,,
bursting,bRˈ-stIG,2,0,0,2.333333333,-0.183673469,8.163265306,,,
bursts,bRˈsts,1,0,0,1.137254902,-0.773186683,2.268133175,,,
burt,bRˈt,1,0,0,13.25490196,-0.005691765,9.94308235,,,
burton,bRˈ-t^n,2,0,0,3.078431373,-0.105521522,8.944784778,,,
